season,country,matches_played,wins,draws,losses,points_per_game,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,minutes_per_goal_scored,minutes_per_goal_conceded,clean_sheets,corners_total,average_possession,shots,shots_on_target,goals_scored_per_match,goals_conceded_per_match
2015,Finland,2,1,0,1,1.5,113,1,2,-1,3,180,90,1,11,50,18,6,0.5,1
2015,Iceland,5,1,2,2,1,71,7,10,-3,17,64,45,0,34,50,38,21,1.4,2
2015,Belarus,2,0,1,1,0.5,142,2,4,-2,6,90,45,1,7,50,21,11,1,2
2015,Czech Republic,3,1,0,2,1,126,5,5,0,10,54,54,0,11,50,24,7,1.67,1.67
2015,Montenegro,2,0,0,2,0,162,2,6,-4,8,90,30,0,7,50,15,10,1,3
2015,Switzerland,4,2,1,1,1.75,48,8,5,3,13,45,72,1,28,50,51,20,2,1.25
2015,Serbia,3,1,0,2,1,125,6,7,-1,13,45,39,0,10,50,15,6,2,2.33
2015,Andorra,2,0,0,2,0,159,0,2,-2,2,0,90,0,7,50,14,8,0,1
2015,Austria,2,0,1,1,0.5,145,2,3,-1,5,90,60,0,17,50,23,14,1,1.5
2015,San Marino,1,0,0,1,0,165,0,1,-1,1,0,90,0,2,50,6,5,0,1
2015,FYR Macedonia,3,1,1,1,1.33,85,4,2,2,6,68,134,1,20,47,21,12,1.33,0.67
2015,Georgia,4,1,1,2,1,96,5,7,-2,12,72,51,1,20,50,35,22,1.25,1.75
2015,Spain,3,2,0,1,2,63,4,3,1,7,68,90,1,22,50,39,19,1.33,1
2015,Luxembourg,4,1,1,2,1,97,2,4,-2,6,180,90,2,9,50,26,14,0.5,1
2015,Portugal,5,2,0,3,1.2,60,3,4,-1,7,150,113,2,22,50,52,24,0.6,0.8
2015,Norway,1,0,1,0,1,141,0,0,0,0,0,0,1,1,50,9,3,0,0
2015,Romania,3,1,2,0,1.67,73,4,3,1,7,68,90,1,17,50,33,19,1.33,1
2015,Northern Ireland,3,1,1,1,1.33,86,2,2,0,4,134,134,1,17,50,28,12,0.67,0.67
2015,Sweden,4,2,1,1,1.75,44,5,2,3,7,72,180,2,19,50,39,22,1.25,0.5
2015,Ukraine,2,1,1,0,2,90,3,2,1,5,60,90,0,13,50,23,6,1.5,1
2015,Moldova,4,0,2,2,0.5,134,3,5,-2,8,120,72,1,2,50,22,8,0.75,1.25
2015,Latvia,2,0,1,1,0.5,143,1,2,-1,3,180,90,0,6,50,9,5,0.5,1
2015,Liechtenstein,2,1,0,1,1.5,115,1,3,-2,4,180,60,1,8,50,9,4,0.5,1.5
2015,Poland,3,2,1,0,2.33,51,7,3,4,10,39,90,1,22,50,31,17,2.33,1
2015,Slovenia,1,0,0,1,0,170,0,1,-1,1,0,90,0,8,53,12,8,0,1
2015,Germany,3,0,1,2,0.33,139,3,6,-3,9,90,45,0,17,50,34,11,1,2
2015,England,4,1,2,1,1.25,74,3,3,0,6,120,120,2,16,50,38,19,0.75,0.75
2015,Republic of Ireland,1,0,1,0,1,137,0,0,0,0,0,0,1,7,50,6,2,0,0
2015,Greece,3,0,2,1,0.67,135,0,1,-1,1,0,273,2,8,50,26,14,0,0.33
2015,Armenia,1,0,0,1,0,176,0,4,-4,4,0,23,0,4,50,6,2,0,4
2015,Hungary,1,1,0,0,3,121,4,0,4,4,23,0,1,2,50,3,2,4,0
2015,Italy,4,0,2,2,0.5,132,4,7,-3,11,90,51,0,29,50,46,18,1,1.75
2015,Albania,2,1,1,0,2,93,3,2,1,5,60,90,1,4,50,14,5,1.5,1
2015,Belgium,2,2,0,0,3,67,7,4,3,11,26,45,0,8,50,9,2,3.5,2
2015,Bulgaria,2,0,1,1,0.5,144,0,4,-4,4,0,45,1,9,50,11,6,0,2
2015,Estonia,4,3,1,0,2.5,25,9,1,8,10,40,360,3,13,50,38,20,2.25,0.25
2015,Azerbaijan,2,1,0,1,1.5,124,3,5,-2,8,60,36,0,5,50,12,2,1.5,2.5
2015,Wales,1,0,0,1,0,179,2,3,-1,5,45,30,0,5,50,6,3,2,3
2015,Netherlands,3,2,0,1,2,70,8,6,2,14,34,45,1,13,50,33,17,2.67,2
2015,Slovakia,3,3,0,0,3,33,7,3,4,10,39,90,1,7,50,14,5,2.33,1
2015,France,10,6,0,4,1.8,4,17,12,5,29,53,75,4,68,51,112,59,1.7,1.2
2015,Croatia,1,1,0,0,3,123,3,1,2,4,30,90,0,5,50,12,4,3,1
2015,Malta,3,1,0,2,1,114,2,4,-2,6,134,68,1,3,50,8,2,0.67,1.33
2015,Denmark,4,2,0,2,1.5,68,6,7,-1,13,60,51,0,23,49,35,15,1.5,1.75
2015,Turkey,4,3,1,0,2.5,23,8,2,6,10,45,180,2,13,50,20,12,2,0.5
2015,Bosnia and Herzegovina,1,0,1,0,1,149,1,1,0,2,90,90,0,1,50,7,3,1,1
2015,Lithuania,2,0,0,2,0,178,0,6,-6,6,0,30,0,21,50,19,10,0,3
2015,Scotland,2,2,0,0,3,65,2,0,2,2,90,0,2,19,50,32,15,1,0
2015,Kazakhstan,3,0,3,0,1,116,1,1,0,2,273,273,2,18,50,30,7,0.33,0.33
2015,Japan,4,3,1,0,2.5,22,12,2,10,14,30,180,2,19,50,39,23,3,0.5
2015,Jordan,8,3,2,3,1.38,16,11,6,5,17,65,120,4,12,47,30,10,1.38,0.75
2015,India,1,0,1,0,1,150,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,Australia,2,0,2,0,1,130,2,2,0,4,90,90,1,5,55,16,9,1,1
2015,Bangladesh,4,1,2,1,1.25,78,3,3,0,6,120,120,2,9,50,20,5,0.75,0.75
2015,Bahrain,5,2,2,1,1.6,36,4,8,-4,12,113,56,2,14,49,31,16,0.8,1.6
2015,China,3,1,2,0,1.67,81,7,4,3,11,39,68,0,0,0,0,0,2.33,1.33
2015,Taiwan,1,1,0,0,3,117,5,1,4,6,18,90,0,0,0,0,0,5,1
2015,Afghanistan,4,1,1,2,1,89,4,5,-1,9,90,72,1,8,50,14,4,1,1.25
2015,Saudi Arabia,2,1,0,1,1.5,118,2,3,-1,5,90,60,0,11,56,20,4,1,1.5
2015,Qatar,6,3,1,2,1.67,24,8,4,4,12,68,134,3,13,49,27,13,1.33,0.67
2015,Syria,5,3,1,1,2,20,9,7,2,16,50,64,1,0,0,0,0,1.8,1.4
2015,Tajikistan,2,1,0,1,1.5,119,4,3,1,7,45,60,1,0,0,0,0,2,1.5
2015,Macau,2,0,0,2,0,177,1,7,-6,8,180,26,0,2,50,5,2,0.5,3.5
2015,Pakistan,1,1,0,0,3,120,2,1,1,3,45,90,0,0,0,0,0,2,1
2015,Palestine,1,0,1,0,1,152,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,Oman,8,3,1,4,1.25,21,12,12,0,24,60,60,3,1,47,4,3,1.5,1.5
2015,North Korea,2,1,1,0,2,98,2,1,1,3,90,180,1,9,50,16,6,1,0.5
2015,Maldives,4,1,0,3,0.75,122,2,9,-7,11,180,40,0,1,50,8,3,0.5,2.25
2015,Lebanon,5,1,3,1,1.2,57,5,5,0,10,90,90,3,4,50,15,11,1,1
2015,Malaysia,4,1,2,1,1.25,76,3,7,-4,10,120,51,2,7,50,12,8,0.75,1.75
2015,Bhutan,1,0,0,1,0,173,0,2,-2,2,0,45,0,0,0,0,0,0,2
2015,Turkmenistan,1,0,0,1,0,166,1,5,-4,6,90,18,0,0,0,0,0,1,5
2015,Brunei Darussalam,2,0,0,2,0,168,2,11,-9,13,90,16,0,0,0,0,0,1,5.5
2015,Guam,2,0,1,1,0.5,154,2,3,-1,5,90,60,0,4,50,13,8,1,1.5
2015,Iraq,6,3,0,3,1.5,30,6,11,-5,17,90,49,1,6,50,16,8,1,1.83
2015,Iran,5,3,1,1,2,26,6,4,2,10,75,113,3,11,50,28,13,1.2,0.8
2015,Philippines,2,1,0,1,1.5,127,3,2,1,5,60,90,1,10,52,19,9,1.5,1
2015,Cambodia,5,2,2,1,1.6,39,10,4,6,14,45,113,2,0,0,0,0,2,0.8
2015,Yemen,1,0,0,1,0,158,0,1,-1,1,0,90,0,0,0,0,0,0,1
2015,UAE,3,2,0,1,2,58,6,4,2,10,45,68,1,3,50,9,4,2,1.33
2015,Vietnam,1,0,1,0,1,156,1,1,0,2,90,90,0,3,50,2,2,1,1
2015,Thailand,6,3,1,2,1.67,28,8,5,3,13,68,108,3,26,48,61,33,1.33,0.83
2015,Singapore,5,2,1,2,1.4,47,9,10,-1,19,50,45,0,15,50,40,21,1.8,2
2015,Uzbekistan,3,0,1,2,0.33,153,2,7,-5,9,134,39,0,10,50,39,18,0.67,2.33
2015,Laos,4,1,1,2,1,102,4,7,-3,11,90,51,0,0,0,0,0,1,1.75
2015,Hong Kong,5,3,1,1,2,18,8,1,7,9,56,450,4,25,50,31,15,1.6,0.2
2015,South Korea,5,4,1,0,2.6,13,10,1,9,11,45,450,4,24,50,38,18,2,0.2
2015,Kuwait,2,0,1,1,0.5,151,3,5,-2,8,60,36,0,0,0,0,0,1.5,2.5
2015,Myanmar,5,0,2,3,0.4,129,2,9,-7,11,225,50,1,2,50,7,2,0.4,1.8
2015,Nepal,2,0,1,1,0.5,147,0,1,-1,1,0,180,1,0,0,0,0,0,0.5
2015,Ivory Coast,6,3,2,1,1.83,17,5,3,2,8,108,180,4,34,52,61,20,0.83,0.5
2015,Argentina,5,4,1,0,2.6,12,18,3,15,21,25,150,3,25,50,53,26,3.6,0.6
2015,Russia,4,2,1,1,1.75,53,6,5,1,11,60,72,2,15,50,33,15,1.5,1.25
2015,Uruguay,4,3,0,1,2.25,32,7,2,5,9,51,180,2,6,50,22,10,1.75,0.5
2015,Ecuador,5,2,1,2,1.4,50,8,4,4,12,56,113,2,39,51,61,29,1.6,0.8
2015,Ghana,7,2,2,3,1.14,40,8,11,-3,19,79,57,1,18,50,43,16,1.14,1.57
2015,Brazil,6,6,0,0,3,3,12,2,10,14,45,273,4,31,48,60,32,2,0.33
2015,Nigeria,6,2,1,3,1.17,43,6,5,1,11,90,108,2,7,47,9,5,1,0.83
2015,USA,11,6,1,4,1.73,2,22,17,5,39,45,58,3,21,50,64,37,2,1.55
2015,Honduras,11,3,4,4,1.18,11,14,12,2,26,71,83,4,25,50,37,13,1.27,1.09
2015,Cameroon,7,3,3,1,1.71,14,10,10,0,20,63,63,1,18,53,39,30,1.43,1.43
2015,Mexico,11,4,5,2,1.55,5,14,12,2,26,71,83,5,36,49,94,52,1.27,1.09
2015,Algeria,5,2,1,2,1.4,55,7,5,2,12,64,90,1,35,51,46,18,1.4,1
2015,Chile,5,3,0,2,1.8,35,7,7,0,14,64,64,1,37,52,62,28,1.4,1.4
2015,Colombia,4,3,1,0,2.5,19,11,2,9,13,33,180,2,4,50,17,9,2.75,0.5
2015,Costa Rica,10,3,2,5,1.1,15,7,9,-2,16,129,100,4,12,50,52,22,0.7,0.9
2015,Senegal,5,3,0,2,1.8,29,8,5,3,13,56,90,1,17,50,23,12,1.6,1
2015,Kenya,2,2,0,0,3,64,4,0,4,4,45,0,2,0,0,0,0,2,0
2015,Canada,5,2,2,1,1.6,37,7,4,3,11,64,113,2,10,50,19,10,1.4,0.8
2015,South Africa,12,5,7,0,1.83,1,12,6,6,18,90,180,6,39,51,74,39,1,0.5
2015,Guinea,3,1,1,1,1.33,84,5,7,-2,12,54,39,0,5,50,15,6,1.67,2.33
2015,Haiti,2,1,1,0,2,87,5,3,2,8,36,60,0,0,0,0,0,2.5,1.5
2015,Jamaica,3,2,0,1,2,69,5,4,1,9,54,68,1,0,0,0,0,1.67,1.33
2015,Seychelles,5,0,1,4,0.2,146,1,6,-5,7,450,75,1,9,50,19,9,0.2,1.2
2015,Curaçao,1,1,0,0,3,111,1,0,1,1,90,0,1,0,0,0,0,1,0
2015,Swaziland,5,2,1,2,1.4,45,6,9,-3,15,75,50,2,21,50,48,29,1.2,1.8
2015,Bolivia,2,0,0,2,0,163,0,12,-12,12,0,15,0,0,0,0,0,0,6
2015,Uganda,3,1,1,1,1.33,88,2,2,0,4,134,134,1,0,0,0,0,0.67,0.67
2015,Barbados,4,0,3,1,0.75,106,7,9,-2,16,51,40,0,0,0,0,0,1.75,2.25
2015,Angola,2,0,0,2,0,161,1,4,-3,5,180,45,0,4,50,7,3,0.5,2
2015,Lesotho,6,1,2,3,0.83,72,3,7,-4,10,180,77,2,4,50,20,3,0.5,1.17
2015,Libya,2,1,1,0,2,101,4,3,1,7,45,60,0,2,50,12,5,2,1.5
2015,Botswana,7,1,1,5,0.57,100,7,11,-4,18,90,57,2,14,50,30,16,1,1.57
2015,Burkina Faso,6,2,2,2,1.33,38,10,8,2,18,54,68,3,2,50,16,7,1.67,1.33
2015,Peru,4,0,2,2,0.5,128,3,5,-2,8,120,72,0,0,0,0,0,0.75,1.25
2015,Comoros,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Dominica,4,1,1,2,1,99,3,4,-1,7,120,90,0,0,0,0,0,0.75,1
2015,Dominican Republic,1,0,0,1,0,169,0,3,-3,3,0,30,0,0,0,0,0,0,3
2015,Cuba,5,1,0,4,0.6,104,3,11,-8,14,150,41,1,0,0,0,0,0.6,2.2
2015,Paraguay,4,0,2,2,0.5,133,4,6,-2,10,90,60,1,16,50,22,13,1,1.5
2015,Tanzania,6,0,1,5,0.17,155,2,9,-7,11,273,60,0,14,50,31,15,0.33,1.5
2015,Togo,2,0,1,1,0.5,148,1,2,-1,3,180,90,0,0,0,0,0,0.5,1
2015,Morocco,3,0,1,2,0.33,157,1,3,-2,4,273,90,0,4,50,24,17,0.33,1
2015,Egypt,3,3,0,0,3,31,7,1,6,8,39,273,2,0,0,0,0,2.33,0.33
2015,Antigua and Barbuda,3,2,0,1,2,56,3,2,1,5,90,134,2,0,0,0,0,1,0.67
2015,Tunisia,4,0,3,1,0.75,112,5,7,-2,12,72,51,0,8,50,22,14,1.25,1.75
2015,Trinidad and Tobago,6,1,2,3,0.83,79,5,9,-4,14,108,60,1,4,50,8,2,0.83,1.5
2015,Bermuda,3,1,2,0,1.67,80,5,3,2,8,54,90,1,0,0,0,0,1.67,1
2015,Mauritania,2,1,0,1,1.5,103,2,1,1,3,90,180,1,0,0,0,0,1,0.5
2015,Mauritius,5,1,2,2,1,75,4,7,-3,11,113,64,1,5,50,25,9,0.8,1.4
2015,Namibia,6,4,2,0,2.33,7,11,3,8,14,49,180,4,27,50,78,24,1.83,0.5
2015,Panama,9,2,2,5,0.89,42,6,13,-7,19,134,63,1,21,49,58,31,0.67,1.44
2015,St. Kitts and Nevis,3,2,0,1,2,59,4,4,0,8,68,68,1,3,50,9,7,1.33,1.33
2015,Mali,4,1,2,1,1.25,77,10,8,2,18,36,45,0,10,50,16,7,2.5,2
2015,Malawi,7,2,3,2,1.29,34,6,7,-1,13,105,90,3,6,50,17,12,0.86,1
2015,Madagascar,7,5,1,1,2.29,6,15,7,8,22,42,90,2,15,50,47,19,2.14,1
2015,New Zealand,3,1,1,1,1.33,95,2,2,0,4,134,134,1,4,50,7,5,0.67,0.67
2015,Nicaragua,4,2,1,1,1.75,49,6,1,5,7,60,360,3,0,0,0,0,1.5,0.25
2015,Equatorial Guinea,3,1,1,1,1.33,94,2,3,-1,5,134,90,1,1,38,0,0,0.67,1
2015,Zambia,9,4,2,3,1.56,9,9,6,3,15,90,134,5,32,50,41,20,1,0.67
2015,Zimbabwe,3,2,0,1,2,61,4,4,0,8,68,68,2,10,50,43,23,1.33,1.33
2015,Gambia,2,1,1,0,2,92,2,1,1,3,90,180,1,0,0,0,0,1,0.5
2015,Congo DR,6,2,2,2,1.33,41,7,6,1,13,77,90,1,2,50,2,0,1.17,1
2015,Fiji,4,2,1,1,1.75,54,13,3,10,16,28,120,2,20,67,43,20,3.25,0.75
2015,Sudan,1,0,0,1,0,175,0,4,-4,4,0,23,0,0,0,0,0,0,4
2015,Chad,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Cape Verde,2,2,0,0,3,66,5,2,3,7,36,90,1,2,50,0,0,2.5,1
2015,Benin,1,0,0,1,0,172,1,2,-1,3,90,45,0,0,0,0,0,1,2
2015,Niger,4,1,1,2,1,91,2,5,-3,7,180,72,1,0,0,0,0,0.5,1.25
2015,Ethiopia,3,1,0,2,1,108,4,6,-2,10,68,45,0,0,0,0,0,1.33,2
2015,Burundi,1,0,1,0,1,140,2,2,0,4,45,45,0,0,0,0,0,2,2
2015,South Sudan,1,0,0,1,0,171,0,2,-2,2,0,45,0,0,0,0,0,0,2
2015,Gabon,10,3,4,3,1.3,10,15,12,3,27,60,75,4,24,50,49,25,1.5,1.2
2015,Rwanda,4,2,0,2,1.5,62,5,4,1,9,72,90,1,0,0,0,0,1.25,1
2015,Congo,3,1,0,2,1,109,6,7,-1,13,45,39,0,0,0,0,0,2,2.33
2015,Mozambique,4,2,1,1,1.75,46,6,6,0,12,60,60,0,15,50,30,15,1.5,1.5
2015,Puerto Rico,2,0,1,1,0.5,136,1,4,-3,5,180,45,0,0,0,0,0,0.5,2
2015,Guyana,4,2,1,1,1.75,52,6,3,3,9,60,120,2,0,0,0,0,1.5,0.75
2015,Grenada,6,1,1,4,0.67,83,7,11,-4,18,77,49,1,0,0,0,0,1.17,1.83
2015,Venezuela,6,3,1,2,1.67,27,8,9,-1,17,68,60,1,17,53,31,12,1.33,1.5
2015,Vanuatu,2,1,1,0,2,82,3,2,1,5,60,90,0,0,0,0,0,1.5,1
2015,St. Vincent and the Grenadines,6,4,2,0,2.33,8,12,8,4,20,45,68,1,0,0,0,0,2,1.33
2015,St. Lucia,4,0,1,3,0.25,138,2,7,-5,9,180,51,0,0,0,0,0,0.5,1.75
2015,Tonga,1,0,0,1,0,160,0,5,-5,5,0,18,0,0,28,3,2,0,5
2015,El Salvador,6,0,2,4,0.33,131,2,9,-7,11,273,60,1,7,50,26,7,0.33,1.5
2015,Indonesia,2,1,0,1,1.5,105,2,2,0,4,90,90,0,3,50,6,3,1,1
2015,Guatemala,7,0,3,4,0.43,107,3,15,-12,18,209,42,1,8,50,31,18,0.43,2.14
2015,Suriname,1,1,0,0,3,110,1,0,1,1,90,0,1,0,0,0,0,1,0
2015,American Samoa,1,0,0,1,0,164,0,6,-6,6,0,15,0,0,38,3,0,0,6
2015,British Virgin Islands,1,0,0,1,0,180,0,1,-1,1,0,90,0,0,0,0,0,0,1
